date_of_submission,species,submitted_sample,submitted_sample_category,vitek_id,bacteria_genus,report_issued_date,type,ans_amikacin,ans_amoxicillin/clavulanic acid,ans_cefalexin,ans_cefazolin,ans_cefixime,ans_cefovecin,ans_cefpodoxime,ans_ceftriaxone,ans_chloramphenicol,ans_clindamycin,ans_doxycycline,ans_enrofloxacin,ans_fosfomycin,ans_gentamicin,ans_imipenem,ans_marbofloxacin,ans_metronidazole,ans_nitrofurantoin,ans_piperacillin/tazobactam,ans_polymyxin b,ans_pradofloxacin,ans_rifampicin,ans_tetracycline,ans_trimethoprim/sulfamethoxazole,S/I/R_amikacin,S/I/R_amoxicillin/clavulanic acid,S/I/R_ampicillin,S/I/R_cefalexin,S/I/R_cefalotin,S/I/R_cefovecin,S/I/R_cefpodoxime,S/I/R_ceftiofur,S/I/R_chloramphenicol,S/I/R_doxycycline,S/I/R_enrofloxacin,S/I/R_esbl,S/I/R_gentamicin,S/I/R_imipenem,S/I/R_marbofloxacin,S/I/R_neomycin,S/I/R_nitrofurantoin,S/I/R_piperacillin,S/I/R_polymyxin b,S/I/R_pradofloxacin,S/I/R_rifampicin,S/I/R_tetracycline,S/I/R_tobramycin,S/I/R_trimethoprim/sulfamethoxazole,id,ans_azithromycin,ans_fluconazole,ans_minocycline,ans_vancomycin,S/I/R_benzylpenicillin,S/I/R_cefoxitin screen,S/I/R_clindamycin,S/I/R_erythromycin,S/I/R_florfenicol,S/I/R_fusidic acid,S/I/R_inducible clindamycin resistance,S/I/R_minocycline,S/I/R_mupirocin,S/I/R_oxacillin,S/I/R_vancomycin
8/31/2019,dog,urine,urinary tract,GN,proteus,9/5/2019,train,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,S,S,S,,S,S,S,I,,S,,S,,S,,R,S,,,,R,S,S,1695,,,,,,,,,,,,,,,
8/7/2019,dog,pus,skin,GN,enterobacter,8/15/2019,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,R,,R,,I,S,S,S,,S,,S,S,S,,S,S,,,,S,S,S,1696,,,,,,,,,,,,,,,
7/27/2019,dog,ear exudate,ear,GN,morganella,8/2/2019,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,R,R,R,,,,S,S,,S,,S,,S,,R,R,,,,R,S,S,1697,,,,,,,,,,,,,,,
9/10/2019,dog,ear canal,ear,GN,pseudomonas,9/16/2019,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,,,,,,,,,,I,,S,I,S,,,S,,,,,S,,1698,,,,,,,,,,,,,,,
8/14/2019,dog,Skin crust (DDx.: Pyoderma),skin,GN,proteus,8/22/2019,train,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,S,S,I,,S,S,S,S,,R,,R,,I,,R,S,,,,R,S,S,1699,,,,,,,,,,,,,,,
10/17/2019,dog,gb,gall bladder,GN,escherichia,10/22/2019,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,R,R,R,R,R,R,R,I,S,S,-,S,S,S,S,S,,,S,,S,,S,1700,,,,,,,,,,,,,,,
11/29/2019,dog,urine,urinary tract,GN,escherichia,12/6/2019,train,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,S,R,S,R,S,S,S,S,S,S,-,R,S,S,S,S,,,S,,R,,R,1701,,,,,,,,,,,,,,,
10/7/2019,dog,urine,urinary tract,GN,escherichia,10/16/2019,train,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,S,S,S,R,S,S,S,R,R,S,-,S,S,S,S,S,,,S,,R,,R,1702,,,,,,,,,,,,,,,
1/8/2019,cat,urine,urinary tract,GN,escherichia,1/11/2019,train,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,S,S,S,,S,S,S,S,,S,-,S,S,S,,S,S,,,,S,S,S,1703,,,,,,,,,,,,,,,
2/7/2019,dog,urine,urinary tract,GN,escherichia,2/13/2019,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,I,R,R,R,,R,R,R,I,,R,-,R,S,R,,I,R,,,,R,R,R,1704,,,,,,,,,,,,,,,
10/13/2019,dog,paraprostatic abscess,abscess,GN,escherichia,10/22/2019,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,S,S,R,R,S,S,S,S,S,S,-,S,S,S,S,S,,,S,,S,,S,1705,,,,,,,,,,,,,,,
1/7/2019,cat,wound,wound,GN,pseudomonas,1/10/2019,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,,,,,,,,,,I,,S,S,S,,,S,,,,,S,,1706,,,,,,,,,,,,,,,
10/4/2019,cat,wound,wound,GN,pseudomonas,10/15/2019,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,,,,,,,,,,I,,S,S,S,,,,,,,,,,1707,,,,,,,,,,,,,,,
9/3/2019,cat,urine,urinary tract,GN,pseudomonas,9/6/2019,train,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,,,,,,,,,,I,,S,S,S,,,S,,,,,S,,1708,,,,,,,,,,,,,,,
10/25/2019,cat,urine,urinary tract,GN,enterobacter,10/31/2019,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,R,,R,R,I,R,S,S,S,S,,S,I,S,S,S,,,S,,S,,S,1709,,,,,,,,,,,,,,,
11/22/2019,dog,urine,urinary tract,GN,escherichia,11/28/2019,train,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,S,R,R,R,R,R,R,I,R,R,+,S,S,R,S,S,,,R,,R,,R,1710,,,,,,,,,,,,,,,
7/23/2019,dog,ub mass,urinary tract,GN,enterobacter,7/30/2019,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,R,,R,,S,S,S,I,,S,,S,S,S,,I,S,,,,S,S,S,1711,,,,,,,,,,,,,,,
8/5/2019,dog,urine,urinary tract,GN,escherichia,8/9/2019,train,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,R,R,R,,R,R,R,R,,R,-,R,S,R,,I,I,,,,I,I,R,1712,,,,,,,,,,,,,,,
5/14/2019,dog,urine,urinary tract,GN,klebsiella,5/21/2019,train,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,S,R,S,,S,S,S,S,,S,-,S,S,S,,I,S,,,,S,S,S,1713,,,,,,,,,,,,,,,
2/9/2019,dog,exudate,exudate,GN,pseudomonas,2/14/2019,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,I,,,,,,,,,,R,,R,S,R,,,R,,,,,I,,1714,,,,,,,,,,,,,,,
7/15/2019,cat,urine,urinary tract,GN,pseudomonas,7/23/2019,train,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,,,,,,,,,,I,,S,I,S,,,S,,,,,S,,1715,,,,,,,,,,,,,,,
5/24/2019,dog,opened wound,wound,GN,escherichia,5/29/2019,train,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,R,R,R,,S,S,S,S,,R,-,R,S,R,,S,R,,,,R,I,R,1716,,,,,,,,,,,,,,,
5/9/2019,dog,pus,skin,GN,pseudomonas,5/17/2019,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,,,,,,,,R,,S,,S,S,S,,,S,,,,S,S,S,1717,,,,,,,,,,,,,,,
11/1/2019,dog,urine,urinary tract,GN,citrobacter,11/6/2019,train,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,S,,I,S,S,S,S,S,S,S,,S,S,S,S,S,,,S,,S,,S,1718,,,,,,,,,,,,,,,
4/15/2019,dog,vaginal secretion,urogenital system,GN,proteus,4/22/2019,train,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,S,S,I,,S,S,S,I,,S,,S,,S,,R,S,,,,R,S,S,1719,,,,,,,,,,,,,,,
4/2/2019,dog,lateral carpal abscess,abscess,GN,sphingomonas,4/11/2019,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,1720,,,,,,,,,,,,,,,
5/22/2019,dog,urine,urinary tract,GN,proteus,5/28/2019,train,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,R,R,R,S,,S,S,R,R,,I,,R,,S,,R,R,,,,R,R,R,1721,,,,,,,,,,,,,,,
8/15/2019,cat,urine,urinary tract,GN,klebsiella,8/20/2019,train,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,I,R,S,,R,S,R,R,,R,-,R,S,R,,S,R,,,,R,R,S,1722,,,,,,,,,,,,,,,
11/16/2019,dog,urine,urinary tract,GN,escherichia,11/22/2019,train,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,R,S,R,R,R,R,R,R,R,I,R,+,R,S,R,S,S,,,R,,R,,R,1723,,,,,,,,,,,,,,,
6/5/2019,dog,urine,urinary tract,GN,proteus,6/12/2019,train,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,R,R,S,,S,S,S,R,,R,,R,,R,,R,I,,,,R,I,S,1724,,,,,,,,,,,,,,,
10/9/2019,dog,urine,urinary tract,GN,proteus,10/17/2019,train,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,S,R,S,,,S,S,I,,R,,S,,R,,R,I,,,,R,S,,1725,,,,,,,,,,,,,,,
6/4/2019,dog,urine,urinary tract,GN,klebsiella,6/7/2019,train,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,R,R,S,,S,S,S,S,,R,-,S,S,I,,I,R,,,,S,I,S,1726,,,,,,,,,,,,,,,
6/14/2019,dog,urine,urinary tract,GN,klebsiella,6/19/2019,train,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,R,I,R,S,,S,S,I,S,,I,-,S,I,S,,I,R,,,,S,R,S,1727,,,,,,,,,,,,,,,
8/6/2019,dog,urine,urinary tract,GN,escherichia,8/9/2019,train,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,R,R,R,,R,R,R,I,,R,-,R,R,R,,I,R,,,,R,R,R,1728,,,,,,,,,,,,,,,
9/10/2019,dog,urine,urinary tract,GN,escherichia,9/18/2019,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,I,R,R,R,,R,R,R,R,,R,+,R,S,R,,S,R,,,,R,R,R,1729,,,,,,,,,,,,,,,
10/22/2019,dog,urine,urinary tract,GN,escherichia,10/28/2019,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,R,R,R,R,R,R,R,R,R,R,R,+,I,S,R,S,R,,,R,,R,,R,1730,,,,,,,,,,,,,,,
7/8/2019,dog,wound,wound,GN,escherichia,7/11/2019,train,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,R,R,R,,S,S,S,S,,R,-,R,S,R,,S,R,,,,S,R,S,1731,,,,,,,,,,,,,,,
2/15/2019,dog,ub mucosa,urinary tract,GN,pseudomonas,2/22/2019,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,I,,,,,,,,,,I,,I,I,S,,,I,,,,,S,,1732,,,,,,,,,,,,,,,
6/13/2019,dog,urine,urinary tract,GN,klebsiella,6/18/2019,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,R,R,R,R,,R,R,R,R,,R,-,R,S,R,,I,R,,,,R,R,R,1733,,,,,,,,,,,,,,,
5/21/2019,dog,urine,urinary tract,GN,klebsiella,5/24/2019,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,R,R,R,R,,R,R,R,R,,R,-,R,S,R,,R,R,,,,R,R,R,1734,,,,,,,,,,,,,,,
8/2/2019,dog,anal,extremely rare,GN,klebsiella,8/9/2019,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,R,R,R,,R,R,R,S,,S,+,S,S,S,,I,R,,,,S,S,S,1735,,,,,,,,,,,,,,,
6/11/2019,cat,urine,urinary tract,GN,stenotrophomonas,6/17/2019,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,S,1736,,,,,,,,,,,,,,,
5/27/2019,cat,urine,urinary tract,GN,escherichia,5/30/2019,train,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,R,R,R,,R,R,R,I,,R,-,R,S,R,,I,R,,,,R,S,S,1737,,,,,,,,,,,,,,,
12/16/2019,dog,urine,urinary tract,GN,proteus,12/20/2019,train,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,S,S,S,S,S,S,S,S,R,S,,S,R,S,S,R,,,S,,R,,S,1738,,,,,,,,,,,,,,,
1/23/2019,cat,wound,wound,GN,pasteurella,1/29/2019,train,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,S,S,S,,,S,S,S,,S,,S,S,S,,,,,,,S,,S,1739,,,,,,,,,,,,,,,
2/28/2019,dog,urine,urinary tract,GN,klebsiella,3/6/2019,train,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,S,R,S,,S,S,S,S,,S,-,S,S,S,,S,S,,,,S,S,S,1740,,,,,,,,,,,,,,,
3/26/2019,dog,abdominal fluid,abdomen,GN,pseudomonas,4/2/2019,train,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,,,,,,,,,,I,,S,S,S,,,S,,,,,S,,1741,,,,,,,,,,,,,,,
3/26/2019,dog,urine,urinary tract,GN,proteus,4/2/2019,train,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,R,R,R,,R,R,R,S,,R,,S,,R,,R,R,,,,R,S,S,1742,,,,,,,,,,,,,,,
5/9/2019,dog,x Swab from wound,wound,GN,klebsiella,5/15/2019,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,R,R,R,R,,R,R,R,R,,R,+,R,S,R,,R,R,,,,R,R,R,1743,,,,,,,,,,,,,,,
11/3/2019,dog,urine,urinary tract,GN,pseudomonas,11/7/2019,train,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,,,,,,,,,,R,,R,S,R,,,,,,,,,,1744,,,,,,,,,,,,,,,
10/22/2019,dog,urine,urinary tract,GN,escherichia,10/29/2019,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,I,R,R,R,R,R,R,R,I,R,R,-,R,R,R,S,S,,,R,,R,,R,1745,,,,,,,,,,,,,,,
11/6/2019,cat,urine,urinary tract,GN,escherichia,11/11/2019,train,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,R,R,R,R,S,S,S,S,I,R,-,R,S,R,S,S,,,R,,R,,R,1746,,,,,,,,,,,,,,,
8/2/2019,dog,urine,urinary tract,GN,klebsiella,8/7/2019,train,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,R,I,R,S,,S,S,S,S,,R,-,R,S,R,,S,R,,,,R,R,S,1747,,,,,,,,,,,,,,,
10/7/2019,dog,urine,urinary tract,GN,klebsiella,10/11/2019,train,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,S,R,S,,S,S,S,S,,R,-,R,S,R,,R,R,,,,R,S,R,1748,,,,,,,,,,,,,,,
9/26/2019,dog,urine,urinary tract,GN,proteus,10/2/2019,train,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,S,R,S,,S,S,S,R,,R,,R,,R,,R,S,,,,R,I,R,1749,,,,,,,,,,,,,,,
6/6/2019,dog,urine,urinary tract,GN,proteus,6/12/2019,train,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,S,R,S,,S,S,S,R,,R,,R,,S,,R,S,,,,R,S,R,1750,,,,,,,,,,,,,,,
2/23/2019,dog,urine,urinary tract,GN,escherichia,2/28/2019,train,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,S,S,S,,S,S,S,S,,S,-,S,S,S,,S,S,,,,R,S,S,1751,,,,,,,,,,,,,,,
11/21/2019,dog,urine,urinary tract,GN,pseudomonas,11/28/2019,train,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,,,,,,,,,,R,,S,S,R,,,,,,,,,,1752,,,,,,,,,,,,,,,
8/28/2019,dog,urine,urinary tract,GN,escherichia,9/2/2019,train,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,R,R,S,,I,S,S,I,,R,-,S,S,R,,I,R,,,,R,S,S,1753,,,,,,,,,,,,,,,
9/11/2019,dog,urine,urinary tract,GN,escherichia,9/16/2019,train,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,S,R,S,,S,S,S,I,,R,-,S,S,R,,S,S,,,,S,S,S,1754,,,,,,,,,,,,,,,
2/13/2019,dog,urine,urinary tract,GN,escherichia,2/20/2019,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,R,R,R,,R,R,S,S,,S,-,S,S,S,,S,S,,,,S,S,S,1755,,,,,,,,,,,,,,,
